pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
50,corr_resp,,,,,0,3,3,2,532.0303287999704,,532.016097499989,532.0303287999704,533.0303738000803,533.0303738000803,533.0303738000803,533.0303738000803,533.0303738000803,534.0306007999461,534.0306007999461,534.9312485998962,c,0,0.890568400034681,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
50,corr_resp,,,,,1,0,4,2,534.9470814000815,,534.9323708000593,534.9470814000815,535.9471320000011,535.9471320000011,535.9471320000011,535.9471320000011,535.9471320000011,536.9470706998836,536.9470706998836,537.6810598000884,c,0,0.7200813998933882,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-150,z,,,,,1,1,5,3,537.6971114000771,,537.6821854000445,537.6971114000771,538.6969419999514,538.6969419999514,538.6969419999514,538.6969419999514,538.6969419999514,539.6968934999313,539.6968934999313,540.6313185000326,z,1,0.9304919000715017,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
150,v,,,,,1,2,6,1,540.6469680999871,,540.6326317999046,540.6469680999871,541.6466250999365,541.6466250999365,541.6466250999365,541.6466250999365,541.6466250999365,542.6466105000582,542.6466105000582,543.8313472000882,v,1,1.179657000117004,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-150,z,,,,,1,3,7,3,543.8469130001031,,543.8326669000089,543.8469130001031,544.8470220998861,544.8470220998861,544.8470220998861,544.8470220998861,544.8470220998861,545.8467586999759,545.8467586999759,546.631038099993,z,1,0.7680261000059545,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
150,v,,,,,2,0,8,1,546.6468634998892,,546.6321821999736,546.6468634998892,547.6469705000054,547.6469705000054,547.6469705000054,547.6469705000054,547.6469705000054,548.6467659999616,548.6467659999616,549.6976820998825,v,1,1.0470184001605958,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
50,corr_resp,,,,,2,1,9,2,549.713388199918,,549.698809399968,549.713388199918,550.7132683000527,550.7132683000527,550.7132683000527,550.7132683000527,550.7132683000527,551.7130996000487,551.7130996000487,552.2815179000609,c,0,0.5600904000457376,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-150,z,,,,,2,2,10,3,552.2967117999215,,552.2826439999044,552.2967117999215,553.2965953000821,553.2965953000821,553.2965953000821,553.2965953000821,553.2965953000821,554.2964429000858,554.2964429000858,554.9645092999563,z,1,0.6657583999913186,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
50,corr_resp,,,,,2,3,11,2,554.9798395000398,,554.9661101999227,554.9798395000398,555.9799063000828,555.9799063000828,555.9799063000828,555.9799063000828,555.9799063000828,556.9797437000088,556.9797437000088,557.6309615999926,c,0,0.6440673000179231,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-50,x,,,,,3,0,12,0,557.6466771000996,,557.6320611999836,557.6466771000996,558.6467750999145,558.6467750999145,558.6467750999145,558.6467750999145,558.6467750999145,559.6466417000629,559.6466417000629,560.0480253999121,x,1,0.3877405000384897,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
50,corr_resp,,,,,3,1,13,2,560.0631285000127,,560.0498496999498,560.0631285000127,561.0630081999116,561.0630081999116,561.0630081999116,561.0630081999116,561.0630081999116,562.0628345999867,562.0628345999867,562.49745419994,c,0,0.4203146998770535,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
50,corr_resp,,,,,3,2,14,2,562.5129676999059,,562.4987349999137,562.5129676999059,563.5129929000977,563.5129929000977,563.5129929000977,563.5129929000977,563.5129929000977,564.5128816000652,564.5128816000652,564.9807225000113,c,0,0.45187350013293326,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
150,v,,,,,3,3,15,1,564.9963211999275,,564.9818122000434,564.9963211999275,565.9961898000911,565.9961898000911,565.9961898000911,565.9961898000911,565.9961898000911,566.9962553000078,566.9962553000078,567.7804193999618,v,1,0.7677137001883239,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-150,z,,,,,4,0,16,3,567.7964099000674,,567.7816596000921,567.7964099000674,568.7963032999542,568.7963032999542,568.7963032999542,568.7963032999542,568.7963032999542,569.7962314998731,569.7962314998731,570.3638224999886,z,1,0.5607342999428511,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
150,v,,,,,4,1,17,1,570.3795386999846,,570.3649623999372,570.3795386999846,571.3793677000795,571.3793677000795,571.3793677000795,571.3793677000795,571.3793677000795,572.3792604000773,572.3792604000773,573.5971043000463,v,1,1.214066700078547,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
50,corr_resp,,,,,4,2,18,2,573.6125898999162,,573.5982705999631,573.6125898999162,574.6126572000794,574.6126572000794,574.6126572000794,574.6126572000794,574.6126572000794,575.6129191999789,575.6129191999789,576.3968907000963,c,0,0.7768646001350135,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
150,v,,,,,4,3,19,1,576.4125256000552,,576.3980596999172,576.4125256000552,577.4123762999661,577.4123762999661,577.4123762999661,577.4123762999661,577.4123762999661,578.4125208000187,578.4125208000187,579.413913999917,v,1,0.9856807000469416,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-50,x,,,,,5,0,20,0,579.4293060000055,,579.4154471000656,579.4293060000055,580.4294276998844,580.4294276998844,580.4294276998844,580.4294276998844,580.4294276998844,581.4290577000938,581.4290577000938,582.0634021998849,x,1,0.6255385999102145,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-50,x,,,,,5,1,21,0,582.0790339999367,,582.0645391000435,582.0790339999367,583.0790744998958,583.0790744998958,583.0790744998958,583.0790744998958,583.0790744998958,584.0792157000396,584.0792157000396,584.5804773999844,x,1,0.49068950000219047,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-50,x,,,,,5,2,22,0,584.5956013000105,,584.581582200015,584.5956013000105,585.5960395000875,585.5960395000875,585.5960395000875,585.5960395000875,585.5960395000875,586.5955779999495,586.5955779999495,586.9972755000927,x,1,0.39957150002010167,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-150,z,,,,,5,3,23,3,587.0122809999157,,586.9984909000341,587.0122809999157,588.0123131000437,588.0123131000437,588.0123131000437,588.0123131000437,588.0123131000437,589.0122783000115,589.0122783000115,589.4966563000344,z,1,0.4712964999489486,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-150,z,,,,,6,0,24,3,589.5122797999065,,589.4977708000224,589.5122797999065,590.5122517999262,590.5122517999262,590.5122517999262,590.5122517999262,590.5122517999262,591.5121838999912,591.5121838999912,592.2131534998771,z,1,0.6951489998027682,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
150,v,,,,,6,1,25,1,592.2290064999834,,592.2144341999665,592.2290064999834,593.2288997999858,593.2288997999858,593.2288997999858,593.2288997999858,593.2288997999858,594.2288450000342,594.2288450000342,594.6297520999797,v,1,0.3926061000674963,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
50,corr_resp,,,,,6,2,26,2,594.6454219999723,,594.6308808999602,594.6454219999723,595.6453515000176,595.6453515000176,595.6453515000176,595.6453515000176,595.6453515000176,596.6458544998895,596.6458544998895,597.1303308999632,c,0,0.48217889992520213,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
50,corr_resp,,,,,6,3,27,2,597.1453025999945,,597.1315075000748,597.1453025999945,598.1455323998816,598.1455323998816,598.1455323998816,598.1455323998816,598.1455323998816,599.1452573998831,599.1452573998831,599.9963781998958,c,0,0.8376462000887841,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
50,corr_resp,,,,,7,0,28,2,600.0119531000964,,599.9975650000852,600.0119531000964,601.0119483000599,601.0119483000599,601.0119483000599,601.0119483000599,601.0119483000599,602.0119119998999,602.0119119998999,602.6963762999512,c,0,0.6698763999156654,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-50,x,,,,,7,1,29,0,602.7117570000701,,602.6975885001011,602.7117570000701,603.7117192998994,603.7117192998994,603.7117192998994,603.7117192998994,603.7117192998994,604.7117888000794,604.7117888000794,605.1128698000684,x,1,0.39273409987799823,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-50,x,,,,,7,2,30,0,605.1285419999622,,605.1144304000773,605.1285419999622,606.1283181998879,606.1283181998879,606.1283181998879,606.1283181998879,606.1283181998879,607.1286168999504,607.1286168999504,608.0465343000833,x,1,0.9134846001397818,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-50,x,,,,,7,3,31,0,608.0616913000122,,608.0481022000313,608.0616913000122,609.0619025998749,609.0619025998749,609.0619025998749,609.0619025998749,609.0619025998749,610.0616148998961,610.0616148998961,610.5627216000576,x,1,0.49389209994114935,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-150,z,,,,,8,0,32,3,610.5784048999194,,610.5638756998815,610.5784048999194,611.5783909000456,611.5783909000456,611.5783909000456,611.5783909000456,611.5783909000456,612.57839099993,612.57839099993,613.1794376000762,z,1,0.5864989999681711,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
150,v,,,,,8,1,33,1,613.1949944999069,,613.1806127999444,613.1949944999069,614.1949151000008,614.1949151000008,614.1949151000008,614.1949151000008,614.1949151000008,615.1949020000175,615.1949020000175,616.0627540999558,v,1,0.8657921999692917,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-150,z,,,,,8,2,34,3,616.0781785999425,,616.0639833000023,616.0781785999425,617.0785884999204,617.0785884999204,617.0785884999204,617.0785884999204,617.0785884999204,618.0785365998745,618.0785365998745,619.0135727000888,z,1,0.9252139001619071,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
150,v,,,,,8,3,35,1,619.0285922000185,,619.0149979998823,619.0285922000185,620.0282948000822,620.0282948000822,620.0282948000822,620.0282948000822,620.0282948000822,621.0280216000974,621.0280216000974,621.4623145998921,v,1,0.4209732001181692,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-50,x,,,,,9,0,36,0,621.478092599893,,621.4635866000317,621.478092599893,622.4781418999191,622.4781418999191,622.4781418999191,622.4781418999191,622.4781418999191,623.4780923000071,623.4780923000071,624.2958086999133,x,1,0.8110438000876456,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-50,x,,,,,9,1,37,0,624.31119700009,,624.2969698000234,624.31119700009,625.3111012999434,625.3111012999434,625.3111012999434,625.3111012999434,625.3111012999434,626.3111634999514,626.3111634999514,627.1305935001001,x,1,0.8172160000540316,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-150,z,,,,,9,2,38,3,627.1448373999447,,627.1317107998766,627.1448373999447,628.1444606999867,628.1444606999867,628.1444606999867,628.1444606999867,628.1444606999867,629.1444725999609,629.1444725999609,629.5788892998826,z,1,0.4239136001560837,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-50,x,,,,,9,3,39,0,629.5945063999388,,629.580285300035,629.5945063999388,630.5944755999371,630.5944755999371,630.5944755999371,630.5944755999371,630.5944755999371,631.5944040999748,631.5944040999748,632.1121417998802,x,1,0.5024347000289708,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-50,x,,,,,10,0,40,0,632.1279678998981,,632.1133232000284,632.1279678998981,633.1279187998734,633.1279187998734,633.1279187998734,633.1279187998734,633.1279187998734,634.1278961999342,634.1278961999342,634.7126879000571,x,1,0.5833380999974906,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-150,z,,,,,10,1,41,3,634.7278108999599,,634.7137887000572,634.7278108999599,635.7276236000471,635.7276236000471,635.7276236000471,635.7276236000471,635.7276236000471,636.7278469000012,636.7278469000012,637.4795665999409,z,1,0.7377909999340773,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
150,v,,,,,10,2,42,1,637.4945088999812,,637.4811905999668,637.4945088999812,638.4945358000696,638.4945358000696,638.4945358000696,638.4945358000696,638.4945358000696,639.4941078000702,639.4941078000702,640.3287839998957,v,1,0.8281586999073625,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-50,x,,,,,10,3,43,0,640.3441850000527,,640.330039500026,640.3441850000527,641.3443686000537,641.3443686000537,641.3443686000537,641.3443686000537,641.3443686000537,642.3441860000603,642.3441860000603,643.3452111000661,x,1,0.991225800011307,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-50,x,,,,,11,0,44,0,643.3608645000495,,643.3463455000892,643.3608645000495,644.3607032999862,644.3607032999862,644.3607032999862,644.3607032999862,644.3607032999862,645.3608327999245,645.3608327999245,646.1616094000638,x,1,0.7917361001018435,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-50,x,,,,,11,1,45,0,646.1773876000661,,646.1627565000672,646.1773876000661,647.1774923999328,647.1774923999328,647.1774923999328,647.1774923999328,647.1774923999328,648.1775140999816,648.1775140999816,648.9614766000304,x,1,0.7789666000753641,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-50,x,,,,,11,2,46,0,648.9772763000801,,648.9625830000732,648.9772763000801,649.9775791999418,649.9775791999418,649.9775791999418,649.9775791999418,649.9775791999418,650.9775022999384,650.9775022999384,651.5285054999404,x,1,0.5380555000156164,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-150,z,,,,,11,3,47,3,651.5439102998935,,651.529770599911,651.5439102998935,652.544131499948,652.544131499948,652.544131499948,652.544131499948,652.544131499948,653.5440130000934,653.5440130000934,653.9971894000191,z,1,0.45053259981796145,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
50,corr_resp,,,,,12,0,48,2,654.0108916999307,,653.9987049000338,654.0108916999307,655.0106367999688,655.0106367999688,655.0106367999688,655.0106367999688,655.0106367999688,656.0106726000085,656.0106726000085,656.4114828999154,c,0,0.3972446999978274,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-50,x,,,,,12,1,49,0,656.4271372999065,,656.4125944999978,656.4271372999065,657.4273508000188,657.4273508000188,657.4273508000188,657.4273508000188,657.4273508000188,658.4271124999505,658.4271124999505,659.261511699995,x,1,0.8196485000662506,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
50,corr_resp,,,,,12,2,50,2,659.2771598999389,,659.2631691999268,659.2771598999389,660.2769448999316,660.2769448999316,660.2769448999316,660.2769448999316,660.2769448999316,661.277002699906,661.277002699906,662.1113477998879,c,0,0.824381000129506,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
50,corr_resp,,,,,12,3,51,2,662.1272112000734,,662.1125395998824,662.1272112000734,663.1271848999895,663.1271848999895,663.1271848999895,663.1271848999895,663.1271848999895,664.1270045998972,664.1270045998972,664.7283067000099,c,0,0.5966884999070317,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
150,v,,,,,13,0,52,1,664.7436098998878,,664.729354100069,664.7436098998878,665.7435971000232,665.7435971000232,665.7435971000232,665.7435971000232,665.7435971000232,666.7435945998877,666.7435945998877,667.1947323000059,v,1,0.4425721999723464,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
50,corr_resp,,,,,13,1,53,2,667.2100519000087,,667.1958544999361,667.2100519000087,668.2102385999169,668.2102385999169,668.2102385999169,668.2102385999169,668.2102385999169,669.21008479991,669.21008479991,670.4444118000101,c,0,1.221390400081873,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
50,corr_resp,,,,,13,2,54,2,670.4599363000598,,670.4460455998778,670.4599363000598,671.4601199999452,671.4601199999452,671.4601199999452,671.4601199999452,671.4601199999452,672.4599510000553,672.4599510000553,673.1446610998828,c,0,0.6826107997912914,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
150,v,,,,,13,3,55,1,673.1600291999057,,673.1458870999049,673.1600291999057,674.1594769000076,674.1594769000076,674.1594769000076,674.1594769000076,674.1594769000076,675.1597780000884,675.1597780000884,675.9110198998824,v,1,0.7480228000786155,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
150,v,,,,,14,0,56,1,675.9267553999089,,675.9121522998903,675.9267553999089,676.9269715999253,676.9269715999253,676.9269715999253,676.9269715999253,676.9269715999253,677.9266395999584,677.9266395999584,678.8276945999824,v,1,0.8873350999783725,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
50,corr_resp,,,,,14,1,57,2,678.8432996000629,,678.8288274998777,678.8432996000629,679.8434057999402,679.8434057999402,679.8434057999402,679.8434057999402,679.8434057999402,680.8431742000394,680.8431742000394,681.777515700087,c,0,0.9312019001226872,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
150,v,,,,,14,2,58,1,681.7931343999226,,681.7786721000448,681.7931343999226,682.7930274999235,682.7930274999235,682.7930274999235,682.7930274999235,682.7930274999235,683.7930566000286,683.7930566000286,684.693841899978,v,1,0.8977045000065118,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-50,x,,,,,14,3,59,0,684.7096009999514,,684.694882000098,684.7096009999514,685.7095423000865,685.7095423000865,685.7095423000865,685.7095423000865,685.7095423000865,686.7095516000409,686.7095516000409,687.3940914999694,x,1,0.6700253000017256,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-50,x,,,,,15,0,60,0,687.4095610999502,,687.3952089999802,687.4095610999502,688.4096568000969,688.4096568000969,688.4096568000969,688.4096568000969,688.4096568000969,689.4096476999111,689.4096476999111,689.744014600059,x,1,0.33105590008199215,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
50,corr_resp,,,,,15,1,61,2,689.7595243998803,,689.7451454999391,689.7595243998803,690.7598699000664,690.7598699000664,690.7598699000664,690.7598699000664,690.7598699000664,691.7594194000121,691.7594194000121,692.693991499953,c,0,0.9214062001556158,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-50,x,,,,,15,2,62,0,692.7094091000035,,692.6951073000673,692.7094091000035,693.7093682000414,693.7093682000414,693.7093682000414,693.7093682000414,693.7093682000414,694.7093265999574,694.7093265999574,695.393744800007,x,1,0.679136399878189,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-150,z,,,,,15,3,63,3,695.4093114999123,,695.3949090999085,695.4093114999123,696.40933090006,696.40933090006,696.40933090006,696.40933090006,696.40933090006,697.4094080999494,697.4094080999494,697.7938401999418,z,1,0.3717329998034984,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
50,corr_resp,,,,,16,0,64,2,697.8091597000603,,697.7949272000697,697.8091597000603,698.8092525000684,698.8092525000684,698.8092525000684,698.8092525000684,698.8092525000684,699.8093165999744,699.8093165999744,700.677261200035,c,0,0.8633864000439644,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-150,z,,,,,16,1,65,3,700.6924469999503,,700.6783700999804,700.6924469999503,701.6923706000671,701.6923706000671,701.6923706000671,701.6923706000671,701.6923706000671,702.6925443999935,702.6925443999935,703.2105179000646,z,1,0.5016038999892771,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
50,corr_resp,,,,,16,2,66,2,703.2260594998952,,703.2116378999781,703.2260594998952,704.2260829000734,704.2260829000734,704.2260829000734,704.2260829000734,704.2260829000734,705.2259504999965,705.2259504999965,705.9937736000866,c,0,0.7606299999170005,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-50,x,,,,,16,3,67,0,706.0092068999074,,705.9948539999314,706.0092068999074,707.0092950998805,707.0092950998805,707.0092950998805,707.0092950998805,707.0092950998805,708.0091162999161,708.0091162999161,708.3602251999546,x,1,0.3474931998644024,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
150,v,,,,,17,0,68,1,708.3758052999619,,708.3614270999096,708.3758052999619,709.3760818999726,709.3760818999726,709.3760818999726,709.3760818999726,709.3760818999726,710.3758302999195,710.3758302999195,710.7932261000387,v,1,0.4009880998637527,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-150,z,,,,,17,1,69,3,710.8089749000501,,710.7943176999688,710.8089749000501,711.8088664999232,711.8088664999232,711.8088664999232,711.8088664999232,711.8088664999232,712.8090144000016,712.8090144000016,713.2100571999326,z,1,0.3917952999472618,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
50,corr_resp,,,,,17,2,70,2,713.2256640000269,,713.2112324000336,713.2256640000269,714.2256318000145,714.2256318000145,714.2256318000145,714.2256318000145,714.2256318000145,715.2256634999067,715.2256634999067,715.7268493999727,c,0,0.4870553999207914,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
150,v,,,,,17,3,71,1,715.7423048000783,,715.7279747999273,715.7423048000783,716.7422456999775,716.7422456999775,716.7422456999775,716.7422456999775,716.7422456999775,717.7421641000547,717.7421641000547,718.6269783999305,v,1,0.8829150998499244,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
-150,z,,,,,18,0,72,3,718.6421362999827,,718.6280898998957,718.6421362999827,719.6422146998812,719.6422146998812,719.6422146998812,719.6422146998812,719.6422146998812,720.6420885999687,720.6420885999687,721.0430153000634,z,1,0.3914675998967141,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
50,corr_resp,,,,,18,1,73,2,721.0587353000883,,721.0441125999205,721.0587353000883,722.0586538000498,722.0586538000498,722.0586538000498,722.0586538000498,722.0586538000498,723.0586228999309,723.0586228999309,723.5765944998711,c,0,0.5038280999287963,None,574263,001,2024-10-14_20h30.54.198,PRIYANSHI.AU2220101_motor.sequence,2024.1.5,None,2024-10-14 20h31.03.501059 +0530,
